datetime,site_name,county,aqi,pm25,pm10,o3,co,wind_speed,wind_directions,data_source,county_display,site_name_display
2026-07-14 08:00:00,花蓮測站,花蓮縣,47.7,23.6,45.8,29.3,0.458,3.57,75.9,Sample Data,花蓮縣,花蓮測站
2026-07-14 09:00:00,花蓮測站,花蓮縣,52.4,29.2,54.3,34.8,0.56,1.52,88.0,Sample Data,花蓮縣,花蓮測站
2026-07-14 10:00:00,花蓮測站,花蓮縣,43.5,19.1,30.0,42.8,0.472,2.85,32.7,Sample Data,花蓮縣,花蓮測站
2026-07-14 11:00:00,花蓮測站,花蓮縣,39.1,19.5,43.6,35.7,0.388,3.13,131.1,Sample Data,花蓮縣,花蓮測站
2026-07-14 12:00:00,花蓮測站,花蓮縣,39.4,20.9,31.8,36.8,0.449,2.28,138.8,Sample Data,花蓮縣,花蓮測站
2026-07-14 13:00:00,花蓮測站,花蓮縣,40.2,25.5,35.6,40.4,0.492,2.71,94.1,Sample Data,花蓮縣,花蓮測站
2026-07-14 14:00:00,花蓮測站,花蓮縣,44.4,22.0,43.6,43.8,0.529,2.07,24.7,Sample Data,花蓮縣,花蓮測站
2026-07-14 15:00:00,花蓮測站,花蓮縣,40.5,16.8,24.0,50.7,0.453,3.68,69.4,Sample Data,花蓮縣,花蓮測站
2026-07-14 16:00:00,花蓮測站,花蓮縣,39.8,24.1,44.8,44.7,0.45,4.32,351.9,Sample Data,花蓮縣,花蓮測站
2026-07-14 17:00:00,花蓮測站,花蓮縣,37.5,24.5,41.8,40.2,0.522,1.97,60.0,Sample Data,花蓮縣,花蓮測站
2026-07-14 18:00:00,花蓮測站,花蓮縣,45.1,19.6,30.7,46.4,0.455,3.51,74.7,Sample Data,花蓮縣,花蓮測站
2026-07-14 19:00:00,花蓮測站,花蓮縣,46.6,23.2,41.0,55.0,0.594,1.25,279.3,Sample Data,花蓮縣,花蓮測站
2026-07-14 20:00:00,花蓮測站,花蓮縣,44.2,20.8,35.8,48.0,0.427,2.55,127.2,Sample Data,花蓮縣,花蓮測站
2026-07-14 21:00:00,花蓮測站,花蓮縣,39.2,22.0,34.4,47.4,0.479,2.41,53.4,Sample Data,花蓮縣,花蓮測站
2026-07-14 22:00:00,花蓮測站,花蓮縣,32.7,19.0,43.2,49.8,0.358,2.11,138.2,Sample Data,花蓮縣,花蓮測站
2026-07-14 23:00:00,花蓮測站,花蓮縣,41.9,19.2,28.7,46.1,0.447,2.77,38.4,Sample Data,花蓮縣,花蓮測站
2026-07-15 00:00:00,花蓮測站,花蓮縣,26.7,27.7,62.2,45.0,0.325,3.1,36.8,Sample Data,花蓮縣,花蓮測站
2026-07-15 01:00:00,花蓮測站,花蓮縣,33.5,14.4,20.2,36.2,0.442,2.03,119.2,Sample Data,花蓮縣,花蓮測站
2026-07-15 02:00:00,花蓮測站,花蓮縣,40.8,22.6,34.2,32.1,0.522,1.82,199.4,Sample Data,花蓮縣,花蓮測站
2026-07-15 03:00:00,花蓮測站,花蓮縣,39.3,23.1,43.5,32.2,0.42,3.9,122.7,Sample Data,花蓮縣,花蓮測站
2026-07-15 04:00:00,花蓮測站,花蓮縣,30.8,20.9,32.8,27.7,0.463,3.45,137.7,Sample Data,花蓮縣,花蓮測站
2026-07-15 05:00:00,花蓮測站,花蓮縣,38.8,19.0,28.7,26.8,0.521,1.96,18.7,Sample Data,花蓮縣,花蓮測站
2026-07-15 06:00:00,花蓮測站,花蓮縣,48.6,18.4,31.4,30.6,0.623,2.48,145.8,Sample Data,花蓮縣,花蓮測站
2026-07-15 07:00:00,花蓮測站,花蓮縣,50.1,22.1,36.1,36.5,0.482,2.84,128.5,Sample Data,花蓮縣,花蓮測站
2026-07-15 08:00:00,花蓮測站,花蓮縣,53.8,23.3,47.8,34.3,0.524,2.48,97.4,Sample Data,花蓮縣,花蓮測站
2026-07-15 09:00:00,花蓮測站,花蓮縣,49.9,23.9,43.7,34.2,0.496,3.84,55.5,Sample Data,花蓮縣,花蓮測站
2026-07-15 10:00:00,花蓮測站,花蓮縣,43.4,23.4,48.7,30.8,0.488,3.8,117.4,Sample Data,花蓮縣,花蓮測站
2026-07-15 11:00:00,花蓮測站,花蓮縣,40.4,20.7,41.4,33.9,0.34,2.64,144.5,Sample Data,花蓮縣,花蓮測站
2026-07-15 12:00:00,花蓮測站,花蓮縣,39.2,20.8,32.4,44.5,0.464,3.13,87.1,Sample Data,花蓮縣,花蓮測站
2026-07-15 13:00:00,花蓮測站,花蓮縣,36.7,17.8,22.6,40.7,0.472,2.9,18.0,Sample Data,花蓮縣,花蓮測站
2026-07-15 14:00:00,花蓮測站,花蓮縣,29.2,19.4,26.5,37.9,0.366,1.95,150.0,Sample Data,花蓮縣,花蓮測站
2026-07-15 15:00:00,花蓮測站,花蓮縣,32.0,18.2,33.1,52.1,0.383,3.06,165.1,Sample Data,花蓮縣,花蓮測站
2026-07-15 16:00:00,花蓮測站,花蓮縣,47.4,22.7,43.0,51.0,0.435,2.64,128.0,Sample Data,花蓮縣,花蓮測站
2026-07-15 17:00:00,花蓮測站,花蓮縣,43.1,20.5,40.0,52.5,0.532,2.83,162.1,Sample Data,花蓮縣,花蓮測站
2026-07-15 18:00:00,花蓮測站,花蓮縣,47.1,22.6,38.6,47.4,0.483,2.82,246.7,Sample Data,花蓮縣,花蓮測站
2026-07-15 19:00:00,花蓮測站,花蓮縣,47.2,20.9,32.3,55.0,0.433,3.03,138.8,Sample Data,花蓮縣,花蓮測站
2026-07-15 20:00:00,花蓮測站,花蓮縣,47.4,29.6,50.6,50.8,0.582,2.69,170.5,Sample Data,花蓮縣,花蓮測站
2026-07-15 21:00:00,花蓮測站,花蓮縣,44.2,19.6,35.1,54.1,0.53,1.68,155.4,Sample Data,花蓮縣,花蓮測站
2026-07-15 22:00:00,花蓮測站,花蓮縣,44.3,19.7,36.8,48.8,0.543,2.77,309.4,Sample Data,花蓮縣,花蓮測站
2026-07-15 23:00:00,花蓮測站,花蓮縣,37.5,23.2,50.5,49.3,0.494,1.48,215.6,Sample Data,花蓮縣,花蓮測站
2026-07-16 00:00:00,花蓮測站,花蓮縣,36.5,22.1,40.4,40.0,0.415,3.13,177.2,Sample Data,花蓮縣,花蓮測站
2026-07-16 01:00:00,花蓮測站,花蓮縣,39.9,23.8,38.7,32.7,0.392,2.72,239.5,Sample Data,花蓮縣,花蓮測站
2026-07-16 02:00:00,花蓮測站,花蓮縣,41.9,23.6,49.5,40.6,0.429,2.95,101.2,Sample Data,花蓮縣,花蓮測站
2026-07-16 03:00:00,花蓮測站,花蓮縣,44.0,21.7,43.4,37.6,0.56,2.64,199.4,Sample Data,花蓮縣,花蓮測站
2026-07-16 04:00:00,花蓮測站,花蓮縣,49.4,29.6,55.1,34.1,0.538,2.4,95.8,Sample Data,花蓮縣,花蓮測站
2026-07-16 05:00:00,花蓮測站,花蓮縣,50.6,26.6,48.9,35.6,0.534,3.23,128.2,Sample Data,花蓮縣,花蓮測站
2026-07-16 06:00:00,花蓮測站,花蓮縣,47.0,23.1,43.3,30.2,0.482,2.9,194.2,Sample Data,花蓮縣,花蓮測站
2026-07-16 07:00:00,花蓮測站,花蓮縣,45.7,19.2,36.6,32.5,0.474,3.14,221.3,Sample Data,花蓮縣,花蓮測站
2026-07-16 08:00:00,花蓮測站,花蓮縣,56.7,26.7,39.9,33.8,0.533,3.32,183.4,Sample Data,花蓮縣,花蓮測站
2026-07-16 09:00:00,花蓮測站,花蓮縣,49.6,23.6,49.0,33.1,0.482,1.9,188.1,Sample Data,花蓮縣,花蓮測站
2026-07-16 10:00:00,花蓮測站,花蓮縣,62.7,28.2,51.4,39.9,0.618,2.76,229.2,Sample Data,花蓮縣,花蓮測站
2026-07-16 11:00:00,花蓮測站,花蓮縣,46.8,22.2,41.2,45.7,0.556,2.1,148.7,Sample Data,花蓮縣,花蓮測站
2026-07-16 12:00:00,花蓮測站,花蓮縣,43.2,19.1,28.7,37.2,0.47,2.73,204.6,Sample Data,花蓮縣,花蓮測站
2026-07-16 13:00:00,花蓮測站,花蓮縣,40.7,25.4,42.0,36.6,0.4,1.58,276.6,Sample Data,花蓮縣,花蓮測站
2026-07-16 14:00:00,花蓮測站,花蓮縣,51.0,22.5,38.0,45.9,0.566,2.95,230.5,Sample Data,花蓮縣,花蓮測站
2026-07-16 15:00:00,花蓮測站,花蓮縣,47.3,23.0,42.7,53.5,0.464,1.27,274.7,Sample Data,花蓮縣,花蓮測站
2026-07-16 16:00:00,花蓮測站,花蓮縣,52.7,25.6,41.0,55.7,0.505,2.94,289.5,Sample Data,花蓮縣,花蓮測站
2026-07-16 17:00:00,花蓮測站,花蓮縣,51.3,28.8,49.8,57.0,0.465,2.03,268.6,Sample Data,花蓮縣,花蓮測站
2026-07-16 18:00:00,花蓮測站,花蓮縣,60.7,26.9,39.5,52.3,0.611,2.03,198.1,Sample Data,花蓮縣,花蓮測站
2026-07-16 19:00:00,花蓮測站,花蓮縣,47.2,21.5,26.8,43.8,0.554,1.87,165.0,Sample Data,花蓮縣,花蓮測站
2026-07-16 20:00:00,花蓮測站,花蓮縣,60.0,29.0,45.8,59.0,0.61,2.16,181.4,Sample Data,花蓮縣,花蓮測站
2026-07-16 21:00:00,花蓮測站,花蓮縣,43.2,21.9,37.5,48.0,0.556,1.57,244.6,Sample Data,花蓮縣,花蓮測站
2026-07-16 22:00:00,花蓮測站,花蓮縣,41.5,20.3,32.7,45.7,0.485,3.14,215.9,Sample Data,花蓮縣,花蓮測站
2026-07-16 23:00:00,花蓮測站,花蓮縣,53.1,23.4,38.7,50.7,0.634,2.3,248.1,Sample Data,花蓮縣,花蓮測站
2026-07-17 00:00:00,花蓮測站,花蓮縣,44.1,20.8,38.7,40.3,0.453,0.4,328.2,Sample Data,花蓮縣,花蓮測站
2026-07-17 01:00:00,花蓮測站,花蓮縣,54.6,27.1,40.6,37.4,0.572,3.36,264.1,Sample Data,花蓮縣,花蓮測站
2026-07-17 02:00:00,花蓮測站,花蓮縣,50.8,25.5,47.4,44.2,0.472,3.09,249.9,Sample Data,花蓮縣,花蓮測站
2026-07-17 03:00:00,花蓮測站,花蓮縣,45.4,24.1,50.7,33.5,0.525,1.78,251.2,Sample Data,花蓮縣,花蓮測站
2026-07-17 04:00:00,花蓮測站,花蓮縣,46.9,26.2,47.7,41.1,0.482,2.24,160.8,Sample Data,花蓮縣,花蓮測站
2026-07-17 05:00:00,花蓮測站,花蓮縣,48.3,20.8,33.0,30.0,0.469,1.44,239.0,Sample Data,花蓮縣,花蓮測站
2026-07-17 06:00:00,花蓮測站,花蓮縣,48.2,30.0,64.7,28.2,0.501,1.72,11.4,Sample Data,花蓮縣,花蓮測站
2026-07-17 07:00:00,花蓮測站,花蓮縣,61.0,23.5,38.7,35.7,0.562,2.9,327.3,Sample Data,花蓮縣,花蓮測站
2026-07-17 08:00:00,花蓮測站,花蓮縣,58.7,25.4,53.4,33.3,0.564,4.0,210.3,Sample Data,花蓮縣,花蓮測站
2026-07-17 09:00:00,花蓮測站,花蓮縣,56.9,27.1,52.0,41.1,0.53,2.82,301.8,Sample Data,花蓮縣,花蓮測站
2026-07-17 10:00:00,花蓮測站,花蓮縣,52.3,25.5,41.9,31.6,0.507,3.3,305.1,Sample Data,花蓮縣,花蓮測站
2026-07-17 11:00:00,花蓮測站,花蓮縣,50.8,19.4,28.2,40.4,0.591,2.24,267.6,Sample Data,花蓮縣,花蓮測站
2026-07-17 12:00:00,花蓮測站,花蓮縣,52.0,22.7,28.3,39.4,0.593,2.74,337.5,Sample Data,花蓮縣,花蓮測站
2026-07-17 13:00:00,花蓮測站,花蓮縣,51.8,28.5,45.3,51.9,0.525,1.59,258.3,Sample Data,花蓮縣,花蓮測站
2026-07-17 14:00:00,花蓮測站,花蓮縣,50.1,19.0,28.3,45.3,0.609,3.01,232.7,Sample Data,花蓮縣,花蓮測站
2026-07-17 15:00:00,花蓮測站,花蓮縣,69.0,28.5,42.7,47.6,0.541,2.64,150.3,Sample Data,花蓮縣,花蓮測站
2026-07-17 16:00:00,花蓮測站,花蓮縣,57.1,28.2,52.8,46.3,0.51,2.82,288.5,Sample Data,花蓮縣,花蓮測站
2026-07-17 17:00:00,花蓮測站,花蓮縣,51.4,24.0,46.0,52.4,0.507,2.88,255.6,Sample Data,花蓮縣,花蓮測站
2026-07-17 18:00:00,花蓮測站,花蓮縣,61.3,29.6,47.6,50.3,0.599,2.19,1.0,Sample Data,花蓮縣,花蓮測站
2026-07-17 19:00:00,花蓮測站,花蓮縣,60.8,31.7,56.1,52.1,0.58,2.35,303.1,Sample Data,花蓮縣,花蓮測站
2026-07-17 20:00:00,花蓮測站,花蓮縣,60.6,22.5,32.9,56.4,0.514,2.18,279.2,Sample Data,花蓮縣,花蓮測站
2026-07-17 21:00:00,花蓮測站,花蓮縣,37.3,24.4,40.2,50.9,0.441,2.49,299.5,Sample Data,花蓮縣,花蓮測站
2026-07-17 22:00:00,花蓮測站,花蓮縣,51.7,22.7,35.4,50.6,0.571,3.49,232.8,Sample Data,花蓮縣,花蓮測站
2026-07-17 23:00:00,花蓮測站,花蓮縣,43.5,27.2,40.4,45.4,0.502,2.36,351.1,Sample Data,花蓮縣,花蓮測站
2026-07-18 00:00:00,花蓮測站,花蓮縣,39.6,18.2,27.5,41.2,0.482,2.8,284.4,Sample Data,花蓮縣,花蓮測站
2026-07-18 01:00:00,花蓮測站,花蓮縣,43.6,22.5,48.9,36.7,0.463,2.33,344.2,Sample Data,花蓮縣,花蓮測站
2026-07-18 02:00:00,花蓮測站,花蓮縣,40.3,22.1,43.8,36.0,0.509,2.64,326.4,Sample Data,花蓮縣,花蓮測站
2026-07-18 03:00:00,花蓮測站,花蓮縣,39.9,26.2,43.6,41.4,0.495,2.79,29.5,Sample Data,花蓮縣,花蓮測站
2026-07-18 04:00:00,花蓮測站,花蓮縣,38.6,28.6,59.9,35.0,0.486,2.43,316.4,Sample Data,花蓮縣,花蓮測站
2026-07-18 05:00:00,花蓮測站,花蓮縣,41.1,19.3,35.1,37.4,0.48,2.7,280.8,Sample Data,花蓮縣,花蓮測站
2026-07-18 06:00:00,花蓮測站,花蓮縣,50.3,27.4,38.9,35.3,0.472,3.07,359.7,Sample Data,花蓮縣,花蓮測站
2026-07-18 07:00:00,花蓮測站,花蓮縣,48.0,21.4,35.3,34.2,0.496,2.74,288.7,Sample Data,花蓮縣,花蓮測站
2026-07-18 08:00:00,花蓮測站,花蓮縣,46.8,27.4,51.0,34.6,0.477,3.72,7.6,Sample Data,花蓮縣,花蓮測站
2026-07-18 09:00:00,花蓮測站,花蓮縣,45.6,25.0,37.7,33.8,0.609,3.75,345.1,Sample Data,花蓮縣,花蓮測站
2026-07-18 10:00:00,花蓮測站,花蓮縣,44.2,21.6,33.0,32.8,0.461,3.79,327.6,Sample Data,花蓮縣,花蓮測站
2026-07-18 11:00:00,花蓮測站,花蓮縣,42.5,20.9,43.1,30.9,0.516,2.54,326.7,Sample Data,花蓮縣,花蓮測站
2026-07-18 12:00:00,花蓮測站,花蓮縣,30.9,25.3,36.5,38.9,0.385,3.58,358.0,Sample Data,花蓮縣,花蓮測站
2026-07-18 13:00:00,花蓮測站,花蓮縣,27.2,16.9,30.7,33.6,0.364,3.04,5.4,Sample Data,花蓮縣,花蓮測站
2026-07-18 14:00:00,花蓮測站,花蓮縣,40.7,25.3,40.4,36.9,0.509,2.94,58.5,Sample Data,花蓮縣,花蓮測站
2026-07-18 15:00:00,花蓮測站,花蓮縣,34.8,19.5,34.1,44.3,0.371,3.19,343.5,Sample Data,花蓮縣,花蓮測站
2026-07-18 16:00:00,花蓮測站,花蓮縣,44.2,24.2,43.7,51.2,0.547,3.18,333.8,Sample Data,花蓮縣,花蓮測站
2026-07-18 17:00:00,花蓮測站,花蓮縣,35.3,18.0,17.6,46.6,0.435,3.59,8.6,Sample Data,花蓮縣,花蓮測站
2026-07-18 18:00:00,花蓮測站,花蓮縣,39.9,25.5,41.4,46.7,0.484,2.44,360.0,Sample Data,花蓮縣,花蓮測站
2026-07-18 19:00:00,花蓮測站,花蓮縣,47.6,23.6,33.1,51.7,0.479,2.31,334.2,Sample Data,花蓮縣,花蓮測站
2026-07-18 20:00:00,花蓮測站,花蓮縣,38.6,17.3,29.5,51.2,0.488,2.76,70.5,Sample Data,花蓮縣,花蓮測站
2026-07-18 21:00:00,花蓮測站,花蓮縣,42.3,26.0,39.7,46.4,0.514,2.27,356.1,Sample Data,花蓮縣,花蓮測站
2026-07-18 22:00:00,花蓮測站,花蓮縣,28.6,19.8,31.6,41.5,0.322,1.14,56.7,Sample Data,花蓮縣,花蓮測站
2026-07-18 23:00:00,花蓮測站,花蓮縣,32.5,20.3,26.9,34.3,0.379,1.28,359.3,Sample Data,花蓮縣,花蓮測站
2026-07-19 00:00:00,花蓮測站,花蓮縣,33.0,20.8,36.7,39.0,0.411,3.07,311.8,Sample Data,花蓮縣,花蓮測站
2026-07-19 01:00:00,花蓮測站,花蓮縣,13.9,16.5,30.4,36.3,0.362,2.8,354.4,Sample Data,花蓮縣,花蓮測站
2026-07-19 02:00:00,花蓮測站,花蓮縣,28.2,21.6,38.6,35.2,0.369,3.64,100.9,Sample Data,花蓮縣,花蓮測站
2026-07-19 03:00:00,花蓮測站,花蓮縣,30.5,21.0,33.6,32.1,0.38,2.61,101.7,Sample Data,花蓮縣,花蓮測站
2026-07-19 04:00:00,花蓮測站,花蓮縣,34.3,21.9,37.5,27.5,0.435,2.69,85.2,Sample Data,花蓮縣,花蓮測站
2026-07-19 05:00:00,花蓮測站,花蓮縣,34.3,23.3,41.3,30.4,0.467,4.21,357.2,Sample Data,花蓮縣,花蓮測站
2026-07-19 06:00:00,花蓮測站,花蓮縣,31.5,18.3,29.9,29.4,0.479,2.86,6.7,Sample Data,花蓮縣,花蓮測站
2026-07-19 07:00:00,花蓮測站,花蓮縣,37.8,18.0,40.3,24.1,0.471,2.15,60.5,Sample Data,花蓮縣,花蓮測站
2026-07-19 08:00:00,花蓮測站,花蓮縣,40.0,17.6,31.8,29.4,0.476,2.06,49.9,Sample Data,花蓮縣,花蓮測站
2026-07-19 09:00:00,花蓮測站,花蓮縣,29.3,12.0,17.2,22.5,0.395,2.44,59.6,Sample Data,花蓮縣,花蓮測站
2026-07-19 10:00:00,花蓮測站,花蓮縣,37.5,26.1,36.4,35.7,0.529,1.92,7.4,Sample Data,花蓮縣,花蓮測站
2026-07-19 11:00:00,花蓮測站,花蓮縣,23.8,16.0,37.1,35.0,0.412,2.92,90.5,Sample Data,花蓮縣,花蓮測站
2026-07-19 12:00:00,花蓮測站,花蓮縣,31.3,23.4,35.0,33.8,0.434,2.6,6.6,Sample Data,花蓮縣,花蓮測站
2026-07-19 13:00:00,花蓮測站,花蓮縣,33.0,24.4,46.8,41.7,0.43,2.89,63.1,Sample Data,花蓮縣,花蓮測站
2026-07-19 14:00:00,花蓮測站,花蓮縣,26.7,20.0,38.7,39.0,0.347,3.62,37.6,Sample Data,花蓮縣,花蓮測站
2026-07-19 15:00:00,花蓮測站,花蓮縣,27.6,17.0,28.4,43.9,0.39,3.77,151.2,Sample Data,花蓮縣,花蓮測站
2026-07-19 16:00:00,花蓮測站,花蓮縣,38.5,15.4,28.5,52.7,0.433,2.59,88.9,Sample Data,花蓮縣,花蓮測站
2026-07-19 17:00:00,花蓮測站,花蓮縣,31.9,14.8,27.8,57.6,0.348,1.62,118.5,Sample Data,花蓮縣,花蓮測站
2026-07-19 18:00:00,花蓮測站,花蓮縣,30.5,14.5,27.1,42.0,0.457,2.74,94.7,Sample Data,花蓮縣,花蓮測站
2026-07-19 19:00:00,花蓮測站,花蓮縣,34.3,19.4,31.5,43.2,0.519,2.47,328.4,Sample Data,花蓮縣,花蓮測站
2026-07-19 20:00:00,花蓮測站,花蓮縣,35.3,19.4,29.0,53.5,0.429,3.3,135.1,Sample Data,花蓮縣,花蓮測站
2026-07-19 21:00:00,花蓮測站,花蓮縣,24.5,18.4,25.0,39.1,0.438,4.72,54.7,Sample Data,花蓮縣,花蓮測站
2026-07-19 22:00:00,花蓮測站,花蓮縣,30.5,20.2,43.7,52.8,0.395,4.01,71.9,Sample Data,花蓮縣,花蓮測站
2026-07-19 23:00:00,花蓮測站,花蓮縣,23.6,17.2,32.6,43.3,0.404,3.83,134.2,Sample Data,花蓮縣,花蓮測站
2026-07-20 00:00:00,花蓮測站,花蓮縣,42.5,19.6,31.3,43.3,0.432,2.9,144.6,Sample Data,花蓮縣,花蓮測站
2026-07-20 01:00:00,花蓮測站,花蓮縣,35.6,23.7,40.4,34.2,0.456,3.07,184.8,Sample Data,花蓮縣,花蓮測站
2026-07-20 02:00:00,花蓮測站,花蓮縣,29.3,20.1,35.9,30.0,0.346,3.25,74.1,Sample Data,花蓮縣,花蓮測站
2026-07-20 03:00:00,花蓮測站,花蓮縣,37.9,20.4,37.8,31.7,0.445,3.25,58.2,Sample Data,花蓮縣,花蓮測站
2026-07-20 04:00:00,花蓮測站,花蓮縣,42.2,21.4,35.4,32.1,0.447,3.85,103.8,Sample Data,花蓮縣,花蓮測站
2026-07-20 05:00:00,花蓮測站,花蓮縣,53.8,25.4,40.5,40.6,0.527,3.06,250.7,Sample Data,花蓮縣,花蓮測站
2026-07-20 06:00:00,花蓮測站,花蓮縣,45.4,23.9,42.7,27.6,0.563,2.56,210.8,Sample Data,花蓮縣,花蓮測站
2026-07-20 07:00:00,花蓮測站,花蓮縣,48.7,27.3,52.4,32.3,0.436,2.95,182.7,Sample Data,花蓮縣,花蓮測站
2026-07-20 08:00:00,花蓮測站,花蓮縣,45.4,22.3,40.8,27.6,0.522,2.83,132.8,Sample Data,花蓮縣,花蓮測站
2026-07-20 09:00:00,花蓮測站,花蓮縣,53.2,25.5,47.4,33.2,0.583,1.85,158.3,Sample Data,花蓮縣,花蓮測站
2026-07-20 10:00:00,花蓮測站,花蓮縣,49.0,20.7,26.9,43.2,0.483,1.71,158.1,Sample Data,花蓮縣,花蓮測站
2026-07-20 11:00:00,花蓮測站,花蓮縣,26.1,15.4,25.6,31.0,0.419,3.06,111.7,Sample Data,花蓮縣,花蓮測站
2026-07-20 12:00:00,花蓮測站,花蓮縣,40.9,26.2,48.4,37.5,0.51,2.68,137.0,Sample Data,花蓮縣,花蓮測站
2026-07-20 13:00:00,花蓮測站,花蓮縣,30.4,15.9,22.2,36.2,0.422,4.43,119.6,Sample Data,花蓮縣,花蓮測站
2026-07-20 14:00:00,花蓮測站,花蓮縣,46.3,27.0,45.7,44.4,0.481,3.99,172.6,Sample Data,花蓮縣,花蓮測站
2026-07-20 15:00:00,花蓮測站,花蓮縣,40.5,27.1,49.9,47.4,0.49,2.59,199.1,Sample Data,花蓮縣,花蓮測站
2026-07-20 16:00:00,花蓮測站,花蓮縣,41.4,25.3,43.2,50.9,0.505,2.58,216.6,Sample Data,花蓮縣,花蓮測站
2026-07-20 17:00:00,花蓮測站,花蓮縣,50.2,14.4,28.1,51.5,0.555,3.61,191.3,Sample Data,花蓮縣,花蓮測站
2026-07-20 18:00:00,花蓮測站,花蓮縣,38.3,21.8,40.8,49.1,0.438,3.35,142.6,Sample Data,花蓮縣,花蓮測站
2026-07-20 19:00:00,花蓮測站,花蓮縣,51.0,25.5,44.3,52.5,0.587,2.99,222.2,Sample Data,花蓮縣,花蓮測站
2026-07-20 20:00:00,花蓮測站,花蓮縣,41.9,19.6,35.5,51.3,0.442,3.19,133.5,Sample Data,花蓮縣,花蓮測站
2026-07-20 21:00:00,花蓮測站,花蓮縣,46.7,24.1,47.7,47.3,0.509,2.64,113.4,Sample Data,花蓮縣,花蓮測站
2026-07-20 22:00:00,花蓮測站,花蓮縣,44.7,26.2,43.7,45.7,0.499,2.51,180.8,Sample Data,花蓮縣,花蓮測站
2026-07-20 23:00:00,花蓮測站,花蓮縣,45.6,22.6,46.6,47.5,0.505,1.77,131.2,Sample Data,花蓮縣,花蓮測站
2026-07-21 00:00:00,花蓮測站,花蓮縣,37.0,19.1,25.9,50.2,0.531,2.9,178.1,Sample Data,花蓮縣,花蓮測站
2026-07-21 01:00:00,花蓮測站,花蓮縣,50.0,28.9,47.7,41.8,0.505,2.42,178.3,Sample Data,花蓮縣,花蓮測站
2026-07-21 02:00:00,花蓮測站,花蓮縣,42.3,22.8,37.4,42.1,0.428,2.8,243.4,Sample Data,花蓮縣,花蓮測站
2026-07-21 03:00:00,花蓮測站,花蓮縣,44.6,21.8,43.6,34.3,0.521,3.28,167.7,Sample Data,花蓮縣,花蓮測站
2026-07-21 04:00:00,花蓮測站,花蓮縣,51.4,30.6,55.9,29.6,0.459,2.45,155.8,Sample Data,花蓮縣,花蓮測站
2026-07-21 05:00:00,花蓮測站,花蓮縣,48.1,15.0,24.7,32.1,0.604,2.34,106.1,Sample Data,花蓮縣,花蓮測站
2026-07-21 06:00:00,花蓮測站,花蓮縣,51.1,25.4,46.4,34.9,0.574,2.75,267.9,Sample Data,花蓮縣,花蓮測站
2026-07-21 07:00:00,花蓮測站,花蓮縣,51.3,21.1,32.3,37.0,0.494,2.85,113.3,Sample Data,花蓮縣,花蓮測站
2026-07-21 08:00:00,花蓮測站,花蓮縣,52.6,22.5,37.3,29.0,0.502,2.92,211.2,Sample Data,花蓮縣,花蓮測站
2026-07-21 09:00:00,花蓮測站,花蓮縣,49.8,26.5,54.4,25.4,0.529,2.44,95.0,Sample Data,花蓮縣,花蓮測站
2026-07-21 10:00:00,花蓮測站,花蓮縣,43.5,24.8,40.1,31.9,0.541,1.76,161.2,Sample Data,花蓮縣,花蓮測站
2026-07-21 11:00:00,花蓮測站,花蓮縣,45.2,18.3,39.0,33.4,0.534,3.04,203.7,Sample Data,花蓮縣,花蓮測站
2026-07-21 12:00:00,花蓮測站,花蓮縣,38.1,21.3,40.4,38.2,0.505,2.59,182.6,Sample Data,花蓮縣,花蓮測站
2026-07-21 13:00:00,花蓮測站,花蓮縣,41.8,20.6,39.1,40.4,0.51,2.64,145.6,Sample Data,花蓮縣,花蓮測站
2026-07-21 14:00:00,花蓮測站,花蓮縣,40.8,23.6,37.2,42.1,0.423,1.49,157.4,Sample Data,花蓮縣,花蓮測站
2026-07-21 15:00:00,花蓮測站,花蓮縣,39.5,23.3,32.7,38.9,0.526,2.98,190.8,Sample Data,花蓮縣,花蓮測站
2026-07-21 16:00:00,花蓮測站,花蓮縣,57.4,26.2,43.0,44.6,0.475,3.89,182.5,Sample Data,花蓮縣,花蓮測站
2026-07-21 17:00:00,花蓮測站,花蓮縣,54.5,26.5,39.6,50.7,0.564,1.75,206.8,Sample Data,花蓮縣,花蓮測站
2026-07-21 18:00:00,花蓮測站,花蓮縣,43.9,17.0,34.8,48.6,0.524,2.88,248.3,Sample Data,花蓮縣,花蓮測站
2026-07-21 19:00:00,花蓮測站,花蓮縣,49.9,24.2,45.8,50.1,0.554,2.45,198.4,Sample Data,花蓮縣,花蓮測站
2026-07-21 20:00:00,花蓮測站,花蓮縣,56.6,31.2,47.4,54.7,0.563,4.0,280.8,Sample Data,花蓮縣,花蓮測站
2026-07-21 21:00:00,花蓮測站,花蓮縣,45.0,26.6,52.5,50.8,0.544,2.91,229.0,Sample Data,花蓮縣,花蓮測站
2026-07-21 22:00:00,花蓮測站,花蓮縣,48.4,23.3,36.2,47.2,0.502,2.55,148.0,Sample Data,花蓮縣,花蓮測站
2026-07-21 23:00:00,花蓮測站,花蓮縣,51.9,25.5,52.3,45.5,0.502,2.77,327.7,Sample Data,花蓮縣,花蓮測站
2026-07-22 00:00:00,花蓮測站,花蓮縣,47.7,21.1,43.1,45.9,0.555,2.84,294.4,Sample Data,花蓮縣,花蓮測站
